memeid,filename,uppercaption,lowercaption,upvote,best_score,worst_score,bws_score,humor_two_class,subset,url
14587,musically-oblivious-8th-grader.jpg,u2,"hey, i asked you first!",60.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/11380687/musically-oblivious-8th-grader-u2-hey-i-asked-you-first
4662,joker-mind-loss.jpg,thousands  die from starvation and nobody panics,footballer eats a pie and everyone loses their minds,72.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,http://es.memegenerator.net/instance/75766765
5143,batman-slap-robin.jpg,y u sub,t-series,16.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
5296,pleaseguy.jpg,,ich liebe dich,6.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,None
14422,unpopular-opinion-puffin.jpg,i think unpopular opinion puffin,should be called unspoken opinion puffin,98.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,None
14593,musically-oblivious-8th-grader.jpg,a day to remember,9/11 never forget,54.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/11389748/musically-oblivious-8th-grader-a-day-to-remember-911-never-forget
10381,so-doge.jpg,plz help me,my sister listen bts,7.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,http://memegenerator.net/instance/84463485/so-doge-plz-help-me-my-sister-listen-bts
188,bad-luck-brian.jpg,drops the bass,it breaks,152.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/23306155/bad-luck-brian-drops-the-bass-it-breaks
10656,skeptical-black-kid.jpg,so you're telling me,you don't eat the crust?,78.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,None
5305,pleaseguy.jpg,give me my gym credits to graduate,please....,4.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,None
5013,foul-bachelor-frog.jpg,notice ant nest in kitchen,peacefully co-exist,105.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,https://memegenerator.net/instance/10751791/foul-bachelor-frog-notice-ant-nest-in-kitchen-peacefully-co-exist
5,y-u-no.jpg,"meme gen ask's ""y u no log in""","i ask,y u no let me sign up?",219.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/23902733/y-u-no-meme-gen-asks-y-u-no-log-in-i-asky-u-no-let-me-sign-up
10088,courage-wolf.jpg,better to die on your feet,than live on your knees,102.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/68112451/neo-norse-paganist-viking-tis-better-to-die-on-your-feet-than-live-on-your-knees
10553,internet-husband.jpg,you spend too much time online,you spend too much time outside the kitchen,27.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/47008422/internet-husband-you-spend-too-much-time-online-you-spend-too-much-time-outside-the-kitchen
10395,so-doge.jpg,such narcissism,much luke,5.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/85390681/so-doge-such-narcissism-much-luke
10555,internet-husband.jpg,i told him a robber killed my mother,he said killsteal,26.0,0.0,0.6666666666666666,-0.6666666666666666,0,4,None
14452,unpopular-opinion-puffin.jpg,i think that politicians always mess up good things,because they have nothing else to do,65.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,https://memegenerator.net/instance/76250957
9778,captain-picard.jpg,why does the free world tolerate,the communist concepts of political correctness and hate speech? ,19.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,None
12517,stoner-dog.jpg,2:40,close enough,12.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/80529488/really-stoned-guy-240-close-enough
12605,sunny-student.jpg,lets drink tonight!,whos got money?,120.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,https://memegenerator.net/instance/10604727/sunny-student-lets-drink-tonight-whos-got-money
8734,imagination.jpg,mister e,man,12.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/85424921/imagination-mister-e-man
6620,business-cat.jpg,johnson! you've been lying on that newspaper for nine hours!,don't be a workaholic,41.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,https://memegenerator.net/instance/10843399/business-cat-johnson-youve-been-lying-on-that-newspaper-for-nine-hours-dont-be-a-workaholic
12643,sunny-student.jpg,goes on /b/,dies,7.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
13390,awkward-seal.jpg,you think your mom has forgotten after two weeks,then she remembers and asks to see your progress report,10.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,None
12201,not-sure-if-troll.jpg,not sure if arjen robben,or captain picard,3.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,None
13382,awkward-seal.jpg,my big head is full, of wisdom ,13.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,https://memegenerator.net/instance/62350137
4077,prepare-yourself.jpg,brace yourselves,the malaysian airlines memes are comming,28.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/52673255/prepare-yourself-brace-yourselves-the-malaysian-airlines-memes-are-comming
7424,what-if-i-told-you-matrix-morpheus.jpg,what if i told you,that complaining on facebook about how miserable your life is does not earn you sympathy points,13.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,http://es.memegenerator.net/instance/36793185/what-if-i-told-you-matrix-morpheus-what-if-i-told-you-that-complaining-on-facebook-about-how-miserab
4069,prepare-yourself.jpg,brace yourselves,the disney star wars memes are coming,34.0,0.0,0.6666666666666666,-0.6666666666666666,0,4,https://memegenerator.net/instance/29314866/prepare-yourself-brace-yourselves-the-disney-star-wars-memes-are-coming
1554,winter-is-coming.jpg,brace yourselves ...,a purge is coming!,21.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,None
8763,imagination.jpg,imagine,if republicains were cool,3.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
3637,annoying-facebook-girl.jpg,the ghost when you caught them lacking,,89.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/65166041/sad-stormtrooper-the-moment-when-you-realized-you-didnt-do-your-homework
503,the-most-interesting-man-in-the-world.jpg,one does not simply,use the wrong meme,92.0,0.0,0.6666666666666666,-0.6666666666666666,0,1,https://memegenerator.net/instance/17371180/the-most-interesting-man-in-the-world-one-does-not-simply-use-the-wrong-meme
4236,slowpoke.jpg,"do you know, stupid",that the world rests on three turtles,40.0,0.0,0.6666666666666666,-0.6666666666666666,0,4,https://memegenerator.net/instance/10947086/slowpoke-do-you-know-stupid-that-the-world-rests-on-three-turtles
8765,imagination.jpg,use your imagination,to create a better america,3.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
2021,scumbag-steve.jpg,bought you dinner with a coupon,expects to get laid,73.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/23532079/scumbag-steve-bought-you-dinner-with-a-coupon-expects-to-get-laid
3031,joseph-ducreux.jpg,confront me outdoors,how bow dah,111.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/75838516/joseph-ducreux-confront-me-outdoors-how-bow-dah
11860,i-should-buy-a-boat-cat.jpg,,we should buy a 3d printer,20.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,None
12017,challenge-accepted-2.jpg,porno last's 58:73,challenge accepted,23.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
5412,high-expectations-asian-father.jpg,you get c-section?,why not a-bortion?,171.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,None
11159,batman-slappp.jpg,take my,bat slap,9.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
3302,trollface.jpg,hey squidward,you finish those errands?,204.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/12881215/trollface-hey-squidward-you-finish-those-errands
13561,rage-fu.jpg,when can we hang out?,idk,5.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/32327813/rage-fu-when-can-we-hang-out-idk
4238,slowpoke.jpg,i can't believe such a talented singer has died,rip michael jackson,40.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/14916636
6162,butthurt-dweller.jpg,sees afk elf girl in world of warcraft,faps,113.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/16116040/butthurt-dweller-sees-afk-elf-girl-in-world-of-warcraft-faps
3368,trollface.jpg,being thin doesn't matter ,when you have a habsburg jaw,56.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
7803,sudden-realization-ralph.jpg,facebook,is like a pokedex for people,174.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/24237199/sudden-realization-ralph-facebook-is-like-a-pokedex-for-people
1511,winter-is-coming.jpg,corona is here,you are fired,67.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/85011262/winter-is-coming-corona-is-here-you-are-fired
1518,winter-is-coming.jpg,winter is here,in europe,53.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,https://memegenerator.net/instance/82197222/winter-is-coming-winter-is-here-in-europe
13549,rage-fu.jpg,patriotic christian looking at memegenerator pics,ffffffuuuuuuhhhhhhh,7.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,None
13956,maury-lie-detector.jpg,you said the tea party doesn't care that obama is black,the lie detector determined that was a lie,21.0,0.0,0.6666666666666666,-0.6666666666666666,0,1,https://memegenerator.net/instance/48801443/maury-lie-detector-you-said-the-tea-party-doesnt-care-that-obama-is-black-the-lie-detector-determine
13548,rage-fu.jpg,wisdom tooth surgery over weekend,colleague brings home baked cookies to work,7.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/11258448/rage-fu-wisdom-tooth-surgery-over-weekend-colleague-brings-home-baked-cookies-to-work
7845,sudden-realization-ralph.jpg,good nights don't,always mean good mornings,33.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/23985304/sudden-realization-ralph-good-nights-dont-always-mean-good-mornings
7815,sudden-realization-ralph.jpg,mike rowe,is the white morgan freeman,67.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/24370975
4232,slowpoke.jpg,guys! you guys hear about the election?,president lincoln is amazing!,49.0,0.0,0.6666666666666666,-0.6666666666666666,0,1,None
13094,socially-awesome-awkward-penguin.jpg,crush puts head on my shoulder,isn't that uncomfortable?,13.0,0.0,0.6666666666666666,-0.6666666666666666,0,1,None
9189,southpark-bad-time-meme.jpg,if you friend your mom on facebook,you're gonna have a bad time,19.0,0.1666666666666666,0.8333333333333334,-0.6666666666666667,0,9,https://memegenerator.net/instance/22058217/southpark-bad-time-meme-if-you-friend-your-mom-on-facebook-youre-gonna-have-a-bad-time
5175,batman-slap-robin.jpg,i don't tell you what you want to hear,i tell you what you need to hear!,9.0,0.3333333333333333,1.0,-0.6666666666666667,0,3,None
14575,musically-oblivious-8th-grader.jpg,deadmouse?,dont you mean dead-mow-5?,75.0,0.1666666666666666,0.8333333333333334,-0.6666666666666667,0,7,https://memegenerator.net/instance/20395752/musically-oblivious-8th-grader-deadmouse-dont-you-mean-dead-mow-5
955,one-does-not-simply.jpg,one does not simply,just be friends with one's ex,71.0,0.1666666666666666,0.8333333333333334,-0.6666666666666667,0,9,https://memegenerator.net/instance/19598465/one-does-not-simply-one-does-not-simply-just-be-friends-with-ones-ex
1826,good-guy-greg.jpg,says 'hey lets keep in contact after school's finished',does,157.0,0.0,0.75,-0.75,0,3,https://memegenerator.net/instance/24095508/good-guy-greg-says-hey-lets-keep-in-contact-after-schools-finished-does
14252,anti-joke-chicken.jpg,how many jews fit in a car?,2-6 depending on the car,176.0,0.0,0.75,-0.75,0,9,https://memegenerator.net/instance/13165360/anti-joke-chicken-how-many-jews-fit-in-a-car-2-6-depending-on-the-car
11468,sad-trooper.jpg,regret,those were the droids you were looking for,9.0,0.0,0.75,-0.75,0,3,https://memegenerator.net/instance/60605064/sad-stormtrooper-regret-those-were-the-droids-you-were-looking-for
14456,unpopular-opinion-puffin.jpg,"i think all this talk about ""real women""",is mean to fit women by implying that they are fake because they are fit,60.0,0.0,0.75,-0.75,0,8,https://memegenerator.net/instance/32681917/breaking-bad-jesse-we-have-to-cook
9017,see-nobody-cares.jpg, hey everyone he posted original content,see? nobody cares,36.0,0.0,0.75,-0.75,0,8,None
4242,slowpoke.jpg,someone,has to stop napoleon,39.0,0.0,0.75,-0.75,0,3,None
11110,batman-slappp.jpg,get back in,the kitchen ,46.0,0.0,0.75,-0.75,0,4,https://memegenerator.net/instance/33279983/yes-this-is-dog-quit-yo-bitchin-and-get-back-in-the-kitchen
2905,insanity-wolf.jpg,shooting at his cinema,stays to watch the movie,102.0,0.0,0.75,-0.75,0,5,None
2455,conspiracy-keanu.jpg,what if the mayans,were the biggest trolls ever,157.0,0.0,0.75,-0.75,0,1,https://memegenerator.net/instance/32227857/conspiracy-keanu-what-if-the-mayans-were-the-biggest-trolls-ever
14589,musically-oblivious-8th-grader.jpg,smoke on the water?,you can't do that!,59.0,0.0,0.75,-0.75,0,9,None
8773,imagination.jpg,how i feel,when i buy a yearbook,3.0,0.0,0.75,-0.75,0,9,None
5859,chuck-norris.jpg,once kicked a horse in the jaw,its descendants are now known as giraffes,160.0,0.0,0.75,-0.75,0,0,https://memegenerator.net/instance/17902663/chuck-norris-once-kicked-a-horse-in-the-jaw-its-descendants-are-now-known-as-giraffes
5868,chuck-norris.jpg,when chuck norris goes to water he doesn't get wet,the water gets chuck norris,99.0,0.0,0.75,-0.75,0,1,None
10981,matrix-morpheus.jpg,what if i told you,you could have personal problems without telling everyone,17.0,0.0,0.75,-0.75,0,6,https://memegenerator.net/instance/52527058/matrix-morpheus-what-if-i-told-you-you-could-have-personal-problems-without-telling-everyone
4380,dr-evil-meme.jpg,russia is now,"""democratic""",23.0,0.0,0.75,-0.75,0,7,https://memegenerator.net/instance/51706160/dr-evil-meme-russia-is-now-democratic
4267,slowpoke.jpg,happy thanksgiving,canada,23.0,0.0,0.75,-0.75,0,0,https://memegenerator.net/instance/11631943/slowpoke-happy-thanksgiving-canada
5613,koala-cant-believe-it.jpg,what???,i'm allergic to eucalyptus!,7.0,0.0,0.75,-0.75,0,4,None
2775,yo-dawg.jpg,yo dawg we heard you like halo 3,so we sent you to afghanistan,26.0,0.0,0.75,-0.75,0,9,https://memegenerator.net/instance/11191303/yo-dawg-yo-dawg-we-heard-you-like-halo-3-so-we-sent-you-to-afghanistan
6216,butthurt-dweller.jpg,i dont get older,i lvl up,31.0,0.0,0.75,-0.75,0,9,https://memegenerator.net/instance/23119450/butthurt-dweller-i-dont-get-older-i-lvl-up
11417,sad-trooper.jpg,hit my head on the door arch,now i have a headache,38.0,0.0,0.75,-0.75,0,1,https://memegenerator.net/instance/49998954/sad-trooper-hit-my-head-on-the-door-arch-now-i-have-a-headache
9920,angry-school-boy.jpg,stay home one day,miss out on important things,47.0,0.0,0.75,-0.75,0,9,https://memegenerator.net/instance/11065400/angry-school-boy-stay-home-one-day-miss-out-on-important-things
10837,successful-black-man.jpg,i started a riot,"of laughter in dorciers today when i threw them that bill cosby impression, you should have been there",82.0,0.0,0.75,-0.75,0,9,https://memegenerator.net/instance/19235343/successful-black-man-i-started-a-riot-of-laughter-in-dorciers-today-when-i-threw-them-that-bill-cosb
5167,batman-slap-robin.jpg,thank god it's the weekend,i work in retail!,10.0,0.0,0.75,-0.75,0,7,http://es.memegenerator.net/instance/57289699/batman-slap-robin-thank-god-its-the-weekend-i-work-in-retail
1357,grumpy-cat.jpg,worst. apocalypse.,ever.,189.0,0.0,0.75,-0.75,0,3,https://memegenerator.net/instance/32244476/grumpy-cat-still-here-worst-apocalypse-ever
10724,skeptical-black-kid.jpg,"i`m sorry, i think you`re confused","diamonds can be lost,               aids is forever!",5.0,0.0,0.75,-0.75,0,9,None
10854,successful-black-man.jpg,i didnt pull out in time,now my stocks have plummeted,60.0,0.0,0.75,-0.75,0,4,https://memegenerator.net/instance/10994189/successful-black-man-i-didnt-pull-out-in-time-now-my-stocks-have-plummeted
14725,kermit-the-frog.jpg,let me sip my tea,while i read the comments,3.0,0.0,0.75,-0.75,0,9,https://memegenerator.net/instance/54658239/kermit-the-frog-let-me-sip-my-tea-while-i-read-the-comments
13702,really-stoned-guy.jpg,b-i-n-g-,hey macarena,8.0,0.0,0.75,-0.75,0,4,https://memegenerator.net/instance/26958364/really-stoned-guy-b-i-n-g-hey-macarena
10820,successful-black-man.jpg,i don't know who my father is,voting for in the next election,111.0,0.0,0.75,-0.75,0,9,https://memegenerator.net/instance/11407094/successful-black-man-i-dont-know-who-my-father-is-voting-for-in-the-next-election
